gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,in_kzt,in_tx,avg_in_tx,out_deg,out_kzt,out_tx,avg_out_tx,pagerank,betweenness,n_seed_sources,in_concentration,pass_through,truncated_by_depth,is_isolated,component_id,norm_in_deg,norm_out_deg,norm_in_kzt,norm_out_kzt,norm_n_seed_sources,norm_betweenness,eligible_coordinator,score_coordinator,eligible_consolidator,score_consolidator,eligible_distributor,score_distributor,eligible_transit,score_transit,eligible_terminal,score_terminal,best_specialized_role,best_specialized_score,role_runner_up,runner_up_score,score_margin,data_limitation,next_request,priority_role,priority_sources,priority_volume,priority_brokerage,why,rank
100000002487222100,peripheral,0.49,5,0.208998465498,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,90000,2,45000,0,0,0,,0.000310427314614,0,7,1,0,True,False,0,0.333333333333,0,0.144992327489,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.14,0.0289984654979,0,"Вклад: роль 0.040, seed 0.140, вход 0.029, посредничество 0.000. Приоритет проверки, не оценка виновности.",1111
100000002488629100,terminal,0.647074175658,6,0.203537087829,"Гипотеза конечного получателя: вход 73,050 KZT, исходящих 0; глубина 2. Полный баланс неизвестен.",2,False,1,73050,1,73050,0,0,0,,0.000299414516883,0,1,1,0,False,False,0,0.333333333333,0,0.117685439146,0,0.1,0,False,0,False,0,False,0,False,0,True,0.647074175658,terminal,0.647074175658,none,0,0.647074175658,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.02,0.0235370878291,0,"Вклад: роль 0.160, seed 0.020, вход 0.024, посредничество 0.000. Приоритет проверки, не оценка виновности.",1172
100000002489253100,terminal,0.632864927564,4,0.316432463782,"Гипотеза конечного получателя: вход 51,000 KZT, исходящих 0; глубина 2. Полный баланс неизвестен.",2,False,1,51000,1,51000,0,0,0,,0.000301844491249,0,7,1,0,False,False,0,0.333333333333,0,0.0821623189106,0,0.7,0,False,0,False,0,False,0,False,0,True,0.632864927564,terminal,0.632864927564,none,0,0.632864927564,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.14,0.0164324637821,0,"Вклад: роль 0.160, seed 0.140, вход 0.016, посредничество 0.000. Приоритет проверки, не оценка виновности.",623
100000002492277100,terminal,0.689250832699,2,0.344625416349,"Гипотеза конечного получателя: вход 138,500 KZT, исходящих 0; глубина 2. Полный баланс неизвестен.",2,False,1,138500,1,138500,0,0,0,,0.0003074034731,0,7,1,0,False,False,0,0.333333333333,0,0.223127081747,0,0.7,0,False,0,False,0,False,0,False,0,True,0.689250832699,terminal,0.689250832699,none,0,0.689250832699,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.14,0.0446254163495,0,"Вклад: роль 0.160, seed 0.140, вход 0.045, посредничество 0.000. Приоритет проверки, не оценка виновности.",483
100000002505277100,peripheral,0.49,0,0.199332310332,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,60000,1,60000,0,0,0,,0.000407653117215,0,7,1,0,True,False,0,0.333333333333,0,0.0966615516596,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.14,0.0193323103319,0,"Вклад: роль 0.040, seed 0.140, вход 0.019, посредничество 0.000. Приоритет проверки, не оценка виновности.",1234
100000002506987100,peripheral,0.49,7,0.189086185856,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,28200,1,28200,0,0,0,,0.000296125372389,0,7,1,0,True,False,0,0.333333333333,0,0.04543092928,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.14,0.009086185856,0,"Вклад: роль 0.040, seed 0.140, вход 0.009, посредничество 0.000. Приоритет проверки, не оценка виновности.",1457
100000002508637100,peripheral,0.49,3,0.158845521603,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 1. Не вывод о безвредности.",3,False,1,306410,1,306410,1,8000,1,8000,0.000307392633567,7.92587405548e-07,1,1,0.0261088084593,False,False,0,0.333333333333,0.0611620795107,0.493634434067,0.0034291875556,0.1,0.000593173949491,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.02,0.0987268868134,0.000118634789898,"Вклад: роль 0.040, seed 0.020, вход 0.099, посредничество 0.000. Приоритет проверки, не оценка виновности.",1790
100000002509598100,terminal,0.796899580731,13,0.298449790365,"Гипотеза конечного получателя: вход 305,550 KZT, исходящих 0; глубина 3. Полный баланс неизвестен.",3,False,1,305550,1,305550,0,0,0,,0.000300123205417,0,2,1,0,False,False,0,0.333333333333,0,0.492248951826,0,0.2,0,False,0,False,0,False,0,False,0,True,0.796899580731,terminal,0.796899580731,none,0,0.796899580731,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.04,0.0984497903653,0,"Вклад: роль 0.160, seed 0.040, вход 0.098, посредничество 0.000. Приоритет проверки, не оценка виновности.",661
100000002511581100,peripheral,0.49,1,0.0656708110307,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности.",3,False,1,17600,1,17600,0,0,0,,0.000288316263131,0,1,1,0,False,False,1,0.333333333333,0,0.0283540551535,0,0.1,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.02,0.00567081103069,0,"Вклад: роль 0.040, seed 0.020, вход 0.006, посредничество 0.000. Приоритет проверки, не оценка виновности.",2058
100000002511825100,terminal,0.641886672386,0,0.320943336193,"Гипотеза конечного получателя: вход 65,000 KZT, исходящих 0; глубина 1. Полный баланс неизвестен.",1,False,1,65000,1,65000,0,0,0,,0.000297766701724,0,7,1,0,False,False,0,0.333333333333,0,0.104716680965,0,0.7,0,False,0,False,0,False,0,False,0,True,0.641886672386,terminal,0.641886672386,none,0,0.641886672386,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.14,0.0209433361929,0,"Вклад: роль 0.160, seed 0.140, вход 0.021, посредничество 0.000. Приоритет проверки, не оценка виновности.",586
100000002512742100,peripheral,0.49,7,0.0619332310332,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,6000,1,6000,0,0,0,,0.000288780191916,0,1,1,0,True,False,0,0.333333333333,0,0.00966615516596,0,0.1,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.02,0.00193323103319,0,"Вклад: роль 0.040, seed 0.020, вход 0.002, посредничество 0.000. Приоритет проверки, не оценка виновности.",2191
100000002513028100,peripheral,0.49,58,0.192136510563,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 3. Не вывод о безвредности.",3,False,1,9500,1,9500,3,332709,24,13862.875,0.000305597896862,6.06329365244e-05,7,1,35.022,False,False,0,0.333333333333,0.183486238532,0.0153047456794,0.142615195304,0.7,0.0453778071361,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.00306094913589,0.00907556142721,"Вклад: роль 0.040, seed 0.140, вход 0.003, посредничество 0.009. Приоритет проверки, не оценка виновности.",1381
100000002514975100,peripheral,0.49,25,0.185773916686,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,17920,1,17920,0,0,0,,0.000531042518363,0,7,1,0,True,False,0,0.333333333333,0,0.028869583429,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.14,0.0057739166858,0,"Вклад: роль 0.040, seed 0.140, вход 0.006, посредничество 0.000. Приоритет проверки, не оценка виновности.",1588
100000002516862100,peripheral,0.49,58,0.20632738462,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,81710,5,16342,0,0,0,,0.000349439706098,0,7,1,0,True,False,0,0.333333333333,0,0.131636923102,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.14,0.0263273846203,0,"Вклад: роль 0.040, seed 0.140, вход 0.026, посредничество 0.000. Приоритет проверки, не оценка виновности.",1136
100000002521039100,terminal,0.825137642022,0,0.412568821011,"Гипотеза конечного получателя: вход 349,370 KZT, исходящих 0; глубина 3. Полный баланс неизвестен.",3,False,1,349370,1,349370,0,0,0,,0.000305245801107,0,7,1,0,False,False,0,0.333333333333,0,0.562844105055,0,0.7,0,False,0,False,0,False,0,False,0,True,0.825137642022,terminal,0.825137642022,none,0,0.825137642022,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.14,0.112568821011,0,"Вклад: роль 0.160, seed 0.140, вход 0.113, посредничество 0.000. Приоритет проверки, не оценка виновности.",243
100000002527114100,distributor,1,1,0.350511355949,"Признаки распределения: 111 получателей, 3,289,249 KZT исходящих. Требует проверки. Входящие seed неполны.",0,True,3,129000,4,32250,111,3289249,113,29108.3982301,0.000811105695313,0.000193391326954,0,0.697674418605,25.4980542636,False,False,1,1,1,0.207822336068,1,0,0.144734443676,False,0,False,0,True,1,False,0,False,0,distributor,1,none,0,1,seed_inflows_incomplete,Запросить полные входящие seed,0.28,0,0.0415644672136,0.0289468887352,"Вклад: роль 0.280, seed 0.000, вход 0.042, посредничество 0.029. Приоритет проверки, не оценка виновности.",454
100000002528544100,terminal,0.724314488358,3,0.242157244179,"Гипотеза конечного получателя: вход 192,912 KZT, исходящих 0; глубина 3. Полный баланс неизвестен.",3,False,1,192912,1,192912,0,0,0,,0.000299309002584,0,1,1,0,False,False,0,0.333333333333,0,0.310786220896,0,0.1,0,False,0,False,0,False,0,False,0,True,0.724314488358,terminal,0.724314488358,none,0,0.724314488358,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.02,0.0621572441792,0,"Вклад: роль 0.160, seed 0.020, вход 0.062, посредничество 0.000. Приоритет проверки, не оценка виновности.",889
100000002528978100,peripheral,0.49,7,0.185123062238,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,15900,1,15900,0,0,0,,0.000291521125527,0,7,1,0,True,False,0,0.333333333333,0,0.0256153111898,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.14,0.00512306223796,0,"Вклад: роль 0.040, seed 0.140, вход 0.005, посредничество 0.000. Приоритет проверки, не оценка виновности.",1609
100000002529877100,peripheral,0.49,13,0.27475159995,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,232000,1,232000,0,0,0,,0.000305833949204,0,8,1,0,True,False,0,0.333333333333,0,0.37375799975,0,0.8,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.16,0.0747515999501,0,"Вклад: роль 0.040, seed 0.160, вход 0.075, посредничество 0.000. Приоритет проверки, не оценка виновности.",724
100000002529880100,terminal,0.694728320626,9,0.367364160313,"Гипотеза конечного получателя: вход 147,000 KZT, исходящих 0; глубина 3. Полный баланс неизвестен.",3,False,2,147000,2,73500,0,0,0,,0.00030613354852,0,8,0.816326530612,0,False,False,0,0.666666666667,0,0.236820801566,0,0.8,0,False,0,False,0,False,0,False,0,True,0.694728320626,terminal,0.694728320626,none,0,0.694728320626,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.16,0.0473641603132,0,"Вклад: роль 0.160, seed 0.160, вход 0.047, посредничество 0.000. Приоритет проверки, не оценка виновности.",396
100000002530224100,terminal,0.672818368917,8,0.376409184458,"Гипотеза конечного получателя: вход 113,000 KZT, исходящих 0; глубина 3. Полный баланс неизвестен.",3,False,1,113000,1,113000,0,0,0,,0.000291391020558,0,9,1,0,False,False,0,0.333333333333,0,0.182045922292,0,0.9,0,False,0,False,0,False,0,False,0,True,0.672818368917,terminal,0.672818368917,none,0,0.672818368917,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.18,0.0364091844584,0,"Вклад: роль 0.160, seed 0.180, вход 0.036, посредничество 0.000. Приоритет проверки, не оценка виновности.",363
100000002531406100,transit,0.816704649699,3,0.387665324333,"Признаки транзита: вход 520,000 KZT; выход/вход 0.96. Это месячная выборка, требует проверки.",3,False,1,520000,1,520000,1,500000,1,500000,0.000322605084375,7.92587405548e-07,1,1,0.961538461538,False,False,0,0.333333333333,0.0611620795107,0.837733447716,0.214324222225,0.1,0.000593173949491,False,0,False,0,False,0,True,0.816704649699,False,0,transit,0.816704649699,none,0,0.816704649699,partial_bank_month,Сверить полную выписку и более широкий период,0.2,0.02,0.167546689543,0.000118634789898,"Вклад: роль 0.200, seed 0.020, вход 0.168, посредничество 0.000. Приоритет проверки, не оценка виновности.",297
100000002534091100,peripheral,0.49,3,0.187152954823,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности.",3,False,1,22200,1,22200,0,0,0,,0.000296366162737,0,7,1,0,False,False,0,0.333333333333,0,0.035764774114,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.00715295482281,0,"Вклад: роль 0.040, seed 0.140, вход 0.007, посредничество 0.000. Приоритет проверки, не оценка виновности.",1524
100000002537811100,peripheral,0.49,11,0.260699275718,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 1. Не вывод о безвредности.",3,False,1,52000,1,52000,1,15000,1,15000,0.00123137772495,2.63535312345e-05,11,1,0.288461538462,False,False,0,0.333333333333,0.0611620795107,0.0837733447716,0.00642972666675,1,0.0197230338206,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.2,0.0167546689543,0.00394460676411,"Вклад: роль 0.040, seed 0.200, вход 0.017, посредничество 0.004. Приоритет проверки, не оценка виновности.",766
100000002539625100,terminal,0.661025659614,9,0.370512829807,"Гипотеза конечного получателя: вход 94,700 KZT, исходящих 0; глубина 2. Полный баланс неизвестен.",2,False,1,94700,1,94700,0,0,0,,0.00034502020786,0,9,1,0,False,False,0,0.333333333333,0,0.152564149036,0,0.9,0,False,0,False,0,False,0,False,0,True,0.661025659614,terminal,0.661025659614,none,0,0.661025659614,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.18,0.0305128298072,0,"Вклад: роль 0.160, seed 0.180, вход 0.031, посредничество 0.000. Приоритет проверки, не оценка виновности.",384
100000002540033100,peripheral,0.49,17,0.223222051722,Входящих связей 1; обход обрезан на глубине 4. Исходящие неизвестны: нужен дозапрос. Специальная роль не подтверждена.,4,False,1,10000,1,10000,0,0,0,,0.000596085162118,0,9,1,0,True,False,0,0.333333333333,0,0.0161102586099,0,0.9,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,truncated_at_hop_4,Запросить исходящие за границей обхода,0.04,0.18,0.00322205172199,0,"Вклад: роль 0.040, seed 0.180, вход 0.003, посредничество 0.000. Приоритет проверки, не оценка виновности.",1011
100000002540623100,terminal,0.66444103444,7,0.21222051722,"Гипотеза конечного получателя: вход 100,000 KZT, исходящих 0; глубина 2. Полный баланс неизвестен.",2,False,1,100000,1,100000,0,0,0,,0.000333215053872,0,1,1,0,False,False,0,0.333333333333,0,0.161102586099,0,0.1,0,False,0,False,0,False,0,False,0,True,0.66444103444,terminal,0.66444103444,none,0,0.66444103444,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.02,0.0322205172199,0,"Вклад: роль 0.160, seed 0.020, вход 0.032, посредничество 0.000. Приоритет проверки, не оценка виновности.",1070
100000002546921100,peripheral,0.49,14,0.186444103444,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности.",3,False,1,20000,1,20000,0,0,0,,0.00029122232704,0,7,1,0,False,False,0,0.333333333333,0,0.0322205172199,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.00644410344397,0,"Вклад: роль 0.040, seed 0.140, вход 0.006, посредничество 0.000. Приоритет проверки, не оценка виновности.",1547
100000002547110100,consolidator,0.9316,9,0.72,Признаки консолидации: 6 плательщиков; далее 0% наблюдаемого входа. Требует проверки.,3,False,6,1500000,10,150000,0,0,0,,0.000551627822047,0,8,0.228,0,False,False,0,1,0,1,0,0.8,0,False,0,True,0.9316,False,0,False,0,False,0,consolidator,0.9316,none,0,0.9316,partial_bank_month,Сверить полную выписку и более широкий период,0.36,0.16,0.2,0,"Вклад: роль 0.360, seed 0.160, вход 0.200, посредничество 0.000. Приоритет проверки, не оценка виновности.",48
100000002548759100,terminal,0.841653879149,8,0.460826939574,"Гипотеза конечного получателя: вход 375,000 KZT, исходящих 0; глубина 3. Полный баланс неизвестен.",3,False,2,375000,2,187500,0,0,0,,0.000308529030105,0,9,0.52,0,False,False,0,0.666666666667,0,0.604134697872,0,0.9,0,False,0,False,0,False,0,False,0,True,0.841653879149,terminal,0.841653879149,none,0,0.841653879149,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.18,0.120826939574,0,"Вклад: роль 0.160, seed 0.180, вход 0.121, посредничество 0.000. Приоритет проверки, не оценка виновности.",182
100000002550141100,terminal,0.664818658902,3,0.332409329451,"Гипотеза конечного получателя: вход 100,586 KZT, исходящих 0; глубина 3. Полный баланс неизвестен.",3,False,1,100586,1,100586,0,0,0,,0.000307787544975,0,7,1,0,False,False,0,0.333333333333,0,0.162046647254,0,0.7,0,False,0,False,0,False,0,False,0,True,0.664818658902,terminal,0.664818658902,none,0,0.664818658902,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.14,0.0324093294508,0,"Вклад: роль 0.160, seed 0.140, вход 0.032, посредничество 0.000. Приоритет проверки, не оценка виновности.",529
100000002554175100,peripheral,0.49,7,0.187933013545,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности.",3,False,1,24621,1,24621,0,0,0,,0.000294742641746,0,7,1,0,False,False,0,0.333333333333,0,0.0396650677235,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.0079330135447,0,"Вклад: роль 0.040, seed 0.140, вход 0.008, посредничество 0.000. Приоритет проверки, не оценка виновности.",1495
100000002556775100,terminal,0.793323103319,5,0.39666155166,"Гипотеза конечного получателя: вход 300,000 KZT, исходящих 0; глубина 3. Полный баланс неизвестен.",3,False,1,300000,1,300000,0,0,0,,0.00029529204644,0,7,1,0,False,False,0,0.333333333333,0,0.483307758298,0,0.7,0,False,0,False,0,False,0,False,0,True,0.793323103319,terminal,0.793323103319,none,0,0.793323103319,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.14,0.0966615516596,0,"Вклад: роль 0.160, seed 0.140, вход 0.097, посредничество 0.000. Приоритет проверки, не оценка виновности.",280
100000002558173100,peripheral,0.49,31,0.202996508101,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности.",2,False,1,9300,1,9300,0,0,0,,0.000295828680465,0,8,1,0,False,False,0,0.333333333333,0,0.0149825405072,0,0.8,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.16,0.00299650810145,0,"Вклад: роль 0.040, seed 0.160, вход 0.003, посредничество 0.000. Приоритет проверки, не оценка виновности.",1184
100000002559089100,terminal,1,13,0.54,"Гипотеза конечного получателя: вход 715,000 KZT, исходящих 0; глубина 3. Полный баланс неизвестен.",3,False,2,715000,2,357500,0,0,0,,0.000392425953732,0,9,0.909090909091,0,False,False,0,0.666666666667,0,1,0,0.9,0,False,0,False,0,False,0,False,0,True,1,terminal,1,none,0,1,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.18,0.2,0,"Вклад: роль 0.160, seed 0.180, вход 0.200, посредничество 0.000. Приоритет проверки, не оценка виновности.",121
100000002565277100,terminal,0.911455763244,2,0.515727881622,"Гипотеза конечного получателя: вход 483,319 KZT, исходящих 0; глубина 1. Полный баланс неизвестен.",1,False,1,483319,1,483319,0,0,0,,0.000382347367147,0,10,1,0,False,False,0,0.333333333333,0,0.778639408109,0,1,0,False,0,False,0,False,0,False,0,True,0.911455763244,terminal,0.911455763244,none,0,0.911455763244,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.2,0.155727881622,0,"Вклад: роль 0.160, seed 0.200, вход 0.156, посредничество 0.000. Приоритет проверки, не оценка виновности.",139
100000002566204100,terminal,0.652071577879,7,0.20603578894,"Гипотеза конечного получателя: вход 80,805 KZT, исходящих 0; глубина 2. Полный баланс неизвестен.",2,False,1,80805,1,80805,0,0,0,,0.000324069450306,0,1,1,0,False,False,0,0.333333333333,0,0.130178944698,0,0.1,0,False,0,False,0,False,0,False,0,True,0.652071577879,terminal,0.652071577879,none,0,0.652071577879,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.02,0.0260357889395,0,"Вклад: роль 0.160, seed 0.020, вход 0.026, посредничество 0.000. Приоритет проверки, не оценка виновности.",1138
100000002567887100,terminal,0.632810152685,5,0.316405076342,"Гипотеза конечного получателя: вход 50,915 KZT, исходящих 0; глубина 3. Полный баланс неизвестен.",3,False,1,50915,1,50915,0,0,0,,0.000287219407315,0,7,1,0,False,False,0,0.333333333333,0,0.0820253817124,0,0.7,0,False,0,False,0,False,0,False,0,True,0.632810152685,terminal,0.632810152685,none,0,0.632810152685,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.14,0.0164050763425,0,"Вклад: роль 0.160, seed 0.140, вход 0.016, посредничество 0.000. Приоритет проверки, не оценка виновности.",625
100000002570206100,terminal,0.707590493336,16,0.353795246668,"Гипотеза конечного получателя: вход 166,960 KZT, исходящих 0; глубина 2. Полный баланс неизвестен.",2,False,2,166959.6,2,83479.8,0,0,0,,0.000318510465727,0,7,0.513972242387,0,False,False,0,0.666666666667,0,0.268976233341,0,0.7,0,False,0,False,0,False,0,False,0,True,0.707590493336,terminal,0.707590493336,none,0,0.707590493336,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.14,0.0537952466682,0,"Вклад: роль 0.160, seed 0.140, вход 0.054, посредничество 0.000. Приоритет проверки, не оценка виновности.",433
100000002575080100,transit,0.571667616242,15,0.347154536986,"Признаки транзита: вход 13,000 KZT; выход/вход 0.96. Это месячная выборка, требует проверки.",3,False,1,13000,1,13000,1,12500,1,12500,0.00055181784895,1.98146851387e-05,7,1,0.961538461538,False,False,0,0.333333333333,0.0611620795107,0.0209433361929,0.00535810555562,0.7,0.0148293487373,False,0,False,0,False,0,True,0.571667616242,False,0,transit,0.571667616242,none,0,0.571667616242,partial_bank_month,Сверить полную выписку и более широкий период,0.2,0.14,0.00418866723858,0.00296586974745,"Вклад: роль 0.200, seed 0.140, вход 0.004, посредничество 0.003. Приоритет проверки, не оценка виновности.",468
100000002578405100,distributor,1,1,0.525595455921,"Признаки распределения: 116 получателей, 3,108,352 KZT исходящих. Требует проверки.",2,False,2,1200351,7,171478.714286,116,3108352,120,25902.9333333,0.000570007125645,0.000171000732747,1,0.900029241447,2.58953589408,False,False,1,0.666666666667,1,1,1,0.1,0.127977279603,False,0,False,0,True,1,False,0,False,0,distributor,1,none,0,1,partial_bank_month,Сверить полную выписку и более широкий период,0.28,0.02,0.2,0.0255954559205,"Вклад: роль 0.280, seed 0.020, вход 0.200, посредничество 0.026. Приоритет проверки, не оценка виновности.",130
100000002578653100,peripheral,0.49,44,0.186444103444,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности.",3,False,1,20000,1,20000,0,0,0,,0.000311310074448,0,7,1,0,False,False,0,0.333333333333,0,0.0322205172199,0,0.7,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.00644410344397,0,"Вклад: роль 0.040, seed 0.140, вход 0.006, посредничество 0.000. Приоритет проверки, не оценка виновности.",1548
100000002580377100,peripheral,0.49,4,0.195040138906,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 1. Не вывод о безвредности.",1,False,1,37750,2,18875,1,5000,1,5000,0.000289628100738,1.92202445845e-05,7,1,0.132450331126,False,False,0,0.333333333333,0.0611620795107,0.0608162262525,0.00214324222225,0.7,0.0143844682752,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.0121632452505,0.00287689365503,"Вклад: роль 0.040, seed 0.140, вход 0.012, посредничество 0.003. Приоритет проверки, не оценка виновности.",1314
100000002581346100,terminal,0.707229881308,5,0.353614940654,"Гипотеза конечного получателя: вход 166,400 KZT, исходящих 0; глубина 3. Полный баланс неизвестен.",3,False,1,166400,1,166400,0,0,0,,0.000290962180783,0,7,1,0,False,False,0,0.333333333333,0,0.268074703269,0,0.7,0,False,0,False,0,False,0,False,0,True,0.707229881308,terminal,0.707229881308,none,0,0.707229881308,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.14,0.0536149406538,0,"Вклад: роль 0.160, seed 0.140, вход 0.054, посредничество 0.000. Приоритет проверки, не оценка виновности.",434
100000002589019100,peripheral,0.49,10,0.071183741527,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 0. Не вывод о безвредности.",1,False,1,34710,1,34710,0,0,0,,0.000291329594134,0,1,1,0,False,False,0,0.333333333333,0,0.0559187076351,0,0.1,0,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.02,0.011183741527,0,"Вклад: роль 0.040, seed 0.020, вход 0.011, посредничество 0.000. Приоритет проверки, не оценка виновности.",1902
100000002591469100,terminal,0.751868185864,6,0.255934092932,"Гипотеза конечного получателя: вход 235,670 KZT, исходящих 0; глубина 1. Полный баланс неизвестен.",1,False,1,235670,1,235670,0,0,0,,0.000299083139624,0,1,1,0,False,False,0,0.333333333333,0,0.37967046466,0,0.1,0,False,0,False,0,False,0,False,0,True,0.751868185864,terminal,0.751868185864,none,0,0.751868185864,partial_bank_month,Сверить полную выписку и более широкий период,0.16,0.02,0.075934092932,0,"Вклад: роль 0.160, seed 0.020, вход 0.076, посредничество 0.000. Приоритет проверки, не оценка виновности.",797
100000002592567100,peripheral,0.49,4,0.289513673406,"Недостаточно признаков специальной роли: входящих связей 1, исходящих 2. Не вывод о безвредности.",1,False,1,5297,1,5297,2,48600,2,24300,0.000286138817347,0.000720247685703,7,1,9.17500471965,False,False,0,0.333333333333,0.122324159021,0.00853360398568,0.0208323144003,0.7,0.539034763042,False,0,False,0,False,0,False,0,False,0,none,0,none,0,0,partial_bank_month,Сверить полную выписку и более широкий период,0.04,0.14,0.00170672079714,0.107806952608,"Вклад: роль 0.040, seed 0.140, вход 0.002, посредничество 0.108. Приоритет проверки, не оценка виновности.",685
